id_without_addr_or_v,dir
1205.3186,1205
1205.0131,1205
1205.1558,1205
1205.0735,1205
1205.0570,1205
1205.0531,1205
1205.0522,1205
1205.0503,1205
1205.0344,1205
1205.0327,1205
1205.0298,1205
1205.0153,1205
1205.0102,1205
1205.0087,1205
1205.7084,1205
1205.7079,1205
1205.6948,1205
1205.6869,1205
1205.6847,1205
1205.6578,1205
1205.0914,1205
1205.1014,1205
1205.1084,1205
1205.3074,1205
1205.1170,1205
1205.1334,1205
1205.1431,1205
1205.1501,1205
1205.3198,1205
1205.1627,1205
1205.1727,1205
1205.1752,1205
1205.6510,1205
1205.1778,1205
1205.2205,1205
1205.2321,1205
1205.2331,1205
1205.2351,1205
1205.2565,1205
1205.2569,1205
1205.2572,1205
1205.2718,1205
1205.2144,1205
1205.6487,1205
1205.5405,1205
1205.6336,1205
1205.4603,1205
1205.4581,1205
1205.4342,1205
1205.4322,1205
1205.4293,1205
1205.4283,1205
1205.4171,1205
1205.4162,1205
1205.4994,1205
1205.4161,1205
1205.4060,1205
1205.3983,1205
1205.3937,1205
1205.3878,1205
1205.3664,1205
1205.3266,1205
1205.3253,1205
1205.6395,1205
1205.4130,1205
1205.5163,1205
1205.3529,1205
1205.5215,1205
1205.5213,1205
1205.6242,1205
1205.6240,1205
1205.6236,1205
1205.6142,1205
1205.6128,1205
1205.6063,1205
1205.6047,1205
1205.6294,1205
1205.5943,1205
1205.5247,1205
1205.6027,1205
1205.5424,1205
1205.5492,1205
1205.6314,1205
1205.5687,1205
1205.5876,1205
1205.5537,1205
1205.5877,1205
1206.3472,1206
1206.5017,1206
1206.4990,1206
1206.4827,1206
1206.4740,1206
1206.4591,1206
1206.4586,1206
1206.4390,1206
1206.4225,1206
1206.3877,1206
1206.3862,1206
1206.3731,1206
1206.3620,1206
1206.3593,1206
1206.5082,1206
1206.4066,1206
1206.3870,1206
1206.5669,1206
1206.5343,1206
1206.3368,1206
1206.6690,1206
1206.6685,1206
1206.6642,1206
1206.6605,1206
1206.6318,1206
1206.6279,1206
1206.6157,1206
1206.5746,1206
1206.5640,1206
1206.5467,1206
1206.5420,1206
1206.5397,1206
1206.5359,1206
1206.5348,1206
1206.5167,1206
1206.3221,1206
1206.1216,1206
1206.3193,1206
1206.0967,1206
1206.0892,1206
1206.0860,1206
1206.0707,1206
1206.0550,1206
1206.0514,1206
1206.0407,1206
1206.0404,1206
1206.0387,1206
1206.0377,1206
1206.0329,1206
1206.0317,1206
1206.0287,1206
1206.0082,1206
1206.0069,1206
1206.1146,1206
1206.1210,1206
1206.1551,1206
1206.1647,1206
1206.3165,1206
1206.3135,1206
1206.3087,1206
1206.3069,1206
1206.2955,1206
1206.2512,1206
1206.2486,1206
1206.3202,1206
1206.2384,1206
1206.1996,1206
1206.1993,1206
1206.1945,1206
1206.1925,1206
1206.1919,1206
1206.1916,1206
1206.1897,1206
1206.2148,1206
1206.0803,1206
1206.0806,1206
1206.1376,1206
1206.1987,1206
1206.2033,1206
1206.2260,1206
1206.2717,1206
1206.2810,1206
1206.2849,1206
1206.2975,1206
1206.1934,1206
1206.3007,1206
1206.3160,1206
1206.3174,1206
1206.3183,1206
1206.3206,1206
1206.3211,1206
1206.3354,1206
1206.3409,1206
1206.3152,1206
1206.3510,1206
1206.1906,1206
1206.1545,1206
1206.0799,1206
1206.0779,1206
1206.0598,1206
1206.0511,1206
1206.0503,1206
1206.0367,1206
1206.0320,1206
1206.1798,1206
1206.0152,1206
1206.0966,1206
1206.1107,1206
1206.1269,1206
1206.1300,1206
1206.1301,1206
1206.1427,1206
1206.1535,1206
1206.0877,1206
1206.3591,1206
1206.2885,1206
1206.3752,1206
1206.5477,1206
1206.5569,1206
1206.5615,1206
1206.5926,1206
1206.6119,1206
1206.6143,1206
1206.6174,1206
1206.5350,1206
1206.3596,1206
1206.6750,1206
1206.6354,1206
1206.6327,1206
1206.6270,1206
1206.6258,1206
1206.6248,1206
1206.6204,1206
1206.7103,1206
1206.5221,1206
1206.5383,1206
1206.4885,1206
1206.4138,1206
1206.4257,1206
1206.4267,1206
1206.3966,1206
1206.5178,1206
1206.4393,1206
1206.4398,1206
1206.4107,1206
1206.3945,1206
1206.4517,1206
1206.4731,1206
1206.4825,1206
1206.3922,1206
1206.4846,1206
1206.4864,1206
1206.4485,1206
1206.4001,1206
1207.3915,1207
1207.3933,1207
1207.4219,1207
1207.3972,1207
1207.3878,1207
1207.3931,1207
1207.3771,1207
1207.3122,1207
1207.3688,1207
1207.4373,1207
1207.3032,1207
1207.3209,1207
1207.3266,1207
1207.3291,1207
1207.3317,1207
1207.3755,1207
1207.3319,1207
1207.3400,1207
1207.3429,1207
1207.3462,1207
1207.3578,1207
1207.3601,1207
1207.3606,1207
1207.3397,1207
1207.4437,1207
1207.7059,1207
1207.4700,1207
1207.2977,1207
1207.7295,1207
1207.6927,1207
1207.6850,1207
1207.6824,1207
1207.6765,1207
1207.6447,1207
1207.6296,1207
1207.6265,1207
1207.6141,1207
1207.6127,1207
1207.6126,1207
1207.5851,1207
1207.5712,1207
1207.5701,1207
1207.5643,1207
1207.5593,1207
1207.5469,1207
1207.5357,1207
1207.5240,1207
1207.5132,1207
1207.5022,1207
1207.4714,1207
1207.4697,1207
1207.2923,1207
1207.7249,1207
1207.2646,1207
1207.3251,1207
1207.3423,1207
1207.2752,1207
1207.3445,1207
1207.3446,1207
1207.3594,1207
1207.3206,1207
1207.3605,1207
1207.3750,1207
1207.3936,1207
1207.4230,1207
1207.4233,1207
1207.4280,1207
1207.4402,1207
1207.3629,1207
1207.4497,1207
1207.3154,1207
1207.2984,1207
1207.1876,1207
1207.1925,1207
1207.2204,1207
1207.2250,1207
1207.2336,1207
1207.2345,1207
1207.2987,1207
1207.2446,1207
1207.2648,1207
1207.2649,1207
1207.2748,1207
1207.2822,1207
1207.2834,1207
1207.2852,1207
1207.2538,1207
1207.1838,1207
1207.4660,1207
1207.4804,1207
1207.6182,1207
1207.6209,1207
1207.6249,1207
1207.6372,1207
1207.6383,1207
1207.6452,1207
1207.6161,1207
1207.6522,1207
1207.6712,1207
1207.6717,1207
1207.6785,1207
1207.6939,1207
1207.6960,1207
1207.7002,1207
1207.6612,1207
1207.4726,1207
1207.5690,1207
1207.5553,1207
1207.5028,1207
1207.5073,1207
1207.5098,1207
1207.5099,1207
1207.5117,1207
1207.5122,1207
1207.5599,1207
1207.5124,1207
1207.5155,1207
1207.5229,1207
1207.5267,1207
1207.5329,1207
1207.5381,1207
1207.5460,1207
1207.5146,1207
1207.1824,1207
1207.3443,1207
1207.1961,1207
1207.0342,1207
1207.0312,1207
1207.0237,1207
1207.0191,1207
1207.0164,1207
1207.0083,1207
1207.0080,1207
1207.0525,1207
1207.0552,1207
1207.0430,1207
1207.0553,1207
1207.0584,1207
1207.0640,1207
1207.0672,1207
1207.0709,1207
1207.0786,1207
1207.0840,1207
1207.0996,1207
1207.1111,1207
1207.1330,1207
1207.0572,1207
1207.0432,1207
1207.0695,1207
1207.0705,1207
1207.2591,1207
1207.2430,1207
1207.2393,1207
1207.2379,1207
1207.2197,1207
1207.2178,1207
1207.2142,1207
1207.2117,1207
1207.2008,1207
1207.1985,1207
1207.1969,1207
1207.1882,1207
1207.1802,1207
1207.1705,1207
1207.1580,1207
1207.1518,1207
1207.1500,1207
1207.1233,1207
1207.0964,1207
1207.0896,1207
1207.0765,1207
1207.1480,1207
1207.1781,1207
1207.1461,1207
1208.2859,1208
1208.4734,1208
1208.4863,1208
1208.4995,1208
1208.5170,1208
1208.5285,1208
1208.5366,1208
1208.5371,1208
1208.5409,1208
1208.5463,1208
1208.1994,1208
1208.5496,1208
1208.5594,1208
1208.5615,1208
1208.5670,1208
1208.5718,1208
1208.5835,1208
1208.5878,1208
1208.1052,1208
1208.1075,1208
1208.1342,1208
1208.1367,1208
1208.1732,1208
1208.1814,1208
1208.4714,1208
1208.1903,1208
1208.1920,1208
1208.1958,1208
1208.6203,1208
1208.6074,1208
1208.5993,1208
1208.5978,1208
1208.1915,1208
1208.4369,1208
1208.4332,1208
1208.4319,1208
1208.3276,1208
1208.3230,1208
1208.3110,1208
1208.3104,1208
1208.0971,1208
1208.3067,1208
1208.3330,1208
1208.3063,1208
1208.2180,1208
1208.2258,1208
1208.2267,1208
1208.2315,1208
1208.2344,1208
1208.2500,1208
1208.2164,1208
1208.3061,1208
1208.3395,1208
1208.3581,1208
1208.4241,1208
1208.4218,1208
1208.4196,1208
1208.4029,1208
1208.4008,1208
1208.3978,1208
1208.3540,1208
1208.3965,1208
1208.3915,1208
1208.3903,1208
1208.3831,1208
1208.3819,1208
1208.3801,1208
1208.3638,1208
1208.2139,1208
1208.0922,1208
1208.3568,1208
1208.0875,1208
1208.5796,1208
1208.5883,1208
1208.5956,1208
1208.6091,1208
1208.6124,1208
1208.6309,1208
1208.5643,1208
1208.6376,1208
1208.1389,1208
1208.1361,1208
1208.1173,1208
1208.1036,1208
1208.0889,1208
1208.0813,1208
1208.6397,1208
1208.0812,1208
1208.5607,1208
1208.5213,1208
1208.3892,1208
1208.4125,1208
1208.4195,1208
1208.4387,1208
1208.4702,1208
1208.4854,1208
1208.5289,1208
1208.4857,1208
1208.5073,1208
1208.5139,1208
1208.5151,1208
1208.5188,1208
1208.5191,1208
1208.5194,1208
1208.4902,1208
1208.0501,1208
1208.0250,1208
1208.0053,1208
1208.1649,1208
1208.1532,1208
1208.3545,1208
1208.0024,1208
1208.0085,1208
1208.0140,1208
1208.1822,1208
1208.0374,1208
1208.0509,1208
1208.0632,1208
1208.0744,1208
1208.0816,1208
1208.0851,1208
1208.0870,1208
1208.0398,1208
1208.1897,1208
1208.2138,1208
1208.2210,1208
1208.3504,1208
1208.3346,1208
1208.3233,1208
1208.3131,1208
1208.6336,1208
1208.2942,1208
1208.2920,1208
1208.2856,1208
1208.2847,1208
1208.2792,1208
1208.2683,1208
1208.2624,1208
1208.2505,1208
1208.2432,1208
1208.2391,1208
1208.0920,1208
1208.2991,1208
1208.1420,1208
1208.1439,1208
1209.4510,1209
1209.1496,1209
1209.1730,1209
1209.1789,1209
1209.1807,1209
1209.1809,1209
1209.1842,1209
1209.1880,1209
1209.2033,1209
1209.2188,1209
1209.2202,1209
1209.2353,1209
1209.2404,1209
1209.2528,1209
1209.2579,1209
1209.2581,1209
1209.2769,1209
1209.1474,1209
1209.1355,1209
1209.1262,1209
1209.1233,1209
1209.1167,1209
1209.0078,1209
1209.0096,1209
1209.0102,1209
1209.0184,1209
1209.0273,1209
1209.0275,1209
1209.2981,1209
1209.0315,1209
1209.0824,1209
1209.0855,1209
1209.0938,1209
1209.1050,1209
1209.1131,1209
1209.1173,1209
1209.1199,1209
1209.0425,1209
1209.3082,1209
1209.3115,1209
1209.3214,1209
1209.4986,1209
1209.4988,1209
1209.5044,1209
1209.5069,1209
1209.5126,1209
1209.5138,1209
1209.5185,1209
1209.4985,1209
1209.5318,1209
1209.5764,1209
1209.5906,1209
1209.6103,1209
1209.6111,1209
1209.6149,1209
1209.6270,1209
1209.6273,1209
1209.5575,1209
1209.4879,1209
1209.4799,1209
1209.4797,1209
1209.3216,1209
1209.3455,1209
1209.3493,1209
1209.3572,1209
1209.3575,1209
1209.3598,1209
1209.3646,1209
1209.3899,1209
1209.4159,1209
1209.4315,1209
1209.4438,1209
1209.4456,1209
1209.0954,1209
1209.4581,1209
1209.4628,1209
1209.4662,1209
1209.4691,1209
1209.1176,1209
1209.1290,1209
1209.1307,1209
1209.1362,1209
1209.5091,1209
1209.5089,1209
1209.5047,1209
1209.5021,1209
1209.4991,1209
1209.4984,1209
1209.4981,1209
1209.5117,1209
1209.4972,1209
1209.4934,1209
1209.4835,1209
1209.4829,1209
1209.4795,1209
1209.4652,1209
1209.4623,1209
1209.4617,1209
1209.4956,1209
1209.5123,1209
1209.5193,1209
1209.5373,1209
1209.6571,1209
1209.6570,1209
1209.6540,1209
1209.6462,1209
1209.6421,1209
1209.6372,1209
1209.6312,1209
1209.6309,1209
1209.6258,1209
1209.6026,1209
1209.5890,1209
1209.5789,1209
1209.5712,1209
1209.5699,1209
1209.5557,1209
1209.5514,1209
1209.5409,1209
1209.4452,1209
1209.6365,1209
1209.4339,1209
1209.4287,1209
1209.2655,1209
1209.2630,1209
1209.2597,1209
1209.2577,1209
1209.2471,1209
1209.2391,1209
1209.2315,1209
1209.2687,1209
1209.2218,1209
1209.2018,1209
1209.1919,1209
1209.1748,1209
1209.1651,1209
1209.1597,1209
1209.1521,1209
1209.1363,1209
1209.2035,1209
1209.2699,1209
1209.2933,1209
1209.3008,1209
1209.4148,1209
1209.4126,1209
1209.4061,1209
1209.3996,1209
1209.3927,1209
1209.3920,1209
1209.3875,1209
1209.3476,1209
1209.3349,1209
1209.3345,1209
1209.3316,1209
1209.3236,1209
1209.3233,1209
1209.3220,1209
1209.3201,1209
1209.3186,1209
1209.3064,1209
1209.4300,1209
1209.6423,1209
1209.0200,1209
1209.0326,1209
1209.0693,1209
1209.0515,1209
1209.0366,1209
1209.0287,1209
1209.0160,1209
1209.0129,1209
1209.0084,1209
1209.0039,1209
1209.0868,1209
1209.0941,1209
1210.6013,1210
1210.2412,1210
1210.2419,1210
1210.2491,1210
1210.2543,1210
1210.2600,1210
1210.2618,1210
1210.2142,1210
1210.2621,1210
1210.2705,1210
1210.2801,1210
1210.2871,1210
1210.2918,1210
1210.2956,1210
1210.3144,1210
1210.2701,1210
1210.2055,1210
1210.1926,1210
1210.1836,1210
1210.0626,1210
1210.0635,1210
1210.0845,1210
1210.0923,1210
1210.0943,1210
1210.1002,1210
1210.1003,1210
1210.1078,1210
1210.1278,1210
1210.1295,1210
1210.1297,1210
1210.1435,1210
1210.1497,1210
1210.1608,1210
1210.1805,1210
1210.3219,1210
1210.3231,1210
1210.3314,1210
1210.3349,1210
1210.5322,1210
1210.5506,1210
1210.5587,1210
1210.5607,1210
1210.5649,1210
1210.5683,1210
1210.5704,1210
1210.5724,1210
1210.5726,1210
1210.5736,1210
1210.5869,1210
1210.5967,1210
1210.5999,1210
1210.6061,1210
1210.6139,1210
1210.5043,1210
1210.0524,1210
1210.5003,1210
1210.4668,1210
1210.3415,1210
1210.3581,1210
1210.3799,1210
1210.3805,1210
1210.3930,1210
1210.3989,1210
1210.4029,1210
1210.4122,1210
1210.4180,1210
1210.4342,1210
1210.4357,1210
1210.4370,1210
1210.4522,1210
1210.4605,1210
1210.4634,1210
1210.4681,1210
1210.0514,1210
1210.0412,1210
1210.0405,1210
1210.1562,1210
1210.1621,1210
1210.1652,1210
1210.1729,1210
1210.1741,1210
1210.1908,1210
1210.1950,1210
1210.1988,1210
1210.2061,1210
1210.2064,1210
1210.2066,1210
1210.2083,1210
1210.2533,1210
1210.2657,1210
1210.2814,1210
1210.1539,1210
1210.2885,1210
1210.1518,1210
1210.1336,1210
1210.0090,1210
1210.0092,1210
1210.0152,1210
1210.0306,1210
1210.0348,1210
1210.0362,1210
1210.0372,1210
1210.0451,1210
1210.0561,1210
1210.0696,1210
1210.0859,1210
1210.0881,1210
1210.0910,1210
1210.1045,1210
1210.1299,1210
1210.1414,1210
1210.6150,1210
1210.3063,1210
1210.3218,1210
1210.5561,1210
1210.5579,1210
1210.5642,1210
1210.5701,1210
1210.5826,1210
1210.6056,1210
1210.6087,1210
1210.6179,1210
1210.6184,1210
1210.6202,1210
1210.6259,1210
1210.0023,1210
1210.0188,1210
1210.0377,1210
1210.0398,1210
1210.5237,1210
1210.3146,1210
1210.5189,1210
1210.5125,1210
1210.3684,1210
1210.3776,1210
1210.3798,1210
1210.3830,1210
1210.3894,1210
1210.3979,1210
1210.4203,1210
1210.4244,1210
1210.4451,1210
1210.4595,1210
1210.4659,1210
1210.4710,1210
1210.4753,1210
1210.4959,1210
1210.5091,1210
1210.5176,1210
1210.6161,1210
1210.6335,1210
1210.7569,1210
1210.7467,1210
1210.7396,1210
1210.7349,1210
1210.7254,1210
1210.7253,1210
1210.7168,1210
1210.7090,1210
1210.7605,1210
1210.7073,1210
1210.6951,1210
1210.6921,1210
1210.6918,1210
1210.6908,1210
1210.6905,1210
1210.6839,1210
1210.6712,1210
1210.7013,1210
1210.6568,1210
1210.7620,1210
1210.7622,1210
1210.6217,1210
1210.8395,1210
1210.8379,1210
1210.8365,1210
1210.8356,1210
1210.8351,1210
1210.8189,1210
1210.7621,1210
1210.8113,1210
1210.8069,1210
1210.7985,1210
1210.7842,1210
1210.7756,1210
1210.7684,1210
1210.7673,1210
1210.7653,1210
1210.8101,1210
1210.6399,1210
1210.6923,1210
1210.6343,1210
1210.7109,1210
1210.7064,1210
1210.7004,1210
1210.6965,1210
1210.6944,1210
1210.6366,1210
1210.6831,1210
1210.7119,1210
1210.6828,1210
1210.6667,1210
1210.6509,1210
1210.6460,1210
1210.6455,1210
1210.6380,1210
1210.6342,1210
1210.6340,1210
1210.6804,1210
1210.7320,1210
1210.6924,1210
1210.8424,1210
1210.8437,1210
1210.7353,1210
1210.8390,1210
1210.8273,1210
1210.8205,1210
1210.8021,1210
1210.7944,1210
1210.8109,1210
1210.7718,1210
1210.7697,1210
1210.7618,1210
1210.7516,1210
1210.7470,1210
1210.7359,1210
1210.7356,1210
1210.7869,1210
1211.6016,1211
1211.6466,1211
1211.6044,1211
1211.6089,1211
1211.6138,1211
1211.6206,1211
1211.6246,1211
1211.6483,1211
1211.4046,1211
1211.7200,1211
1211.7244,1211
1211.7348,1211
1211.7353,1211
1211.4158,1211
1211.4049,1211
1211.3989,1211
1211.5959,1211
1211.6997,1211
1211.5918,1211
1211.4934,1211
1211.5798,1211
1211.4301,1211
1211.3981,1211
1211.4429,1211
1211.4433,1211
1211.4437,1211
1211.4438,1211
1211.4562,1211
1211.4642,1211
1211.5874,1211
1211.4917,1211
1211.5226,1211
1211.5307,1211
1211.5311,1211
1211.5318,1211
1211.5338,1211
1211.5493,1211
1211.5678,1211
1211.5771,1211
1211.5122,1211
1211.3929,1211
1211.0177,1211
1211.3708,1211
1211.2251,1211
1211.2189,1211
1211.2177,1211
1211.2151,1211
1211.1999,1211
1211.1628,1211
1211.1580,1211
1211.1440,1211
1211.1410,1211
1211.1368,1211
1211.0524,1211
1211.0515,1211
1211.0505,1211
1211.0504,1211
1211.0463,1211
1211.0039,1211
1211.4939,1211
1211.2356,1211
1211.3876,1211
1211.2430,1211
1211.2553,1211
1211.3569,1211
1211.3566,1211
1211.3487,1211
1211.3428,1211
1211.3349,1211
1211.3347,1211
1211.3341,1211
1211.3149,1211
1211.3000,1211
1211.2982,1211
1211.2947,1211
1211.2923,1211
1211.2894,1211
1211.2882,1211
1211.2841,1211
1211.2789,1211
1211.2558,1211
1211.2494,1211
1211.4998,1211
1211.4193,1211
1211.0596,1211
1211.3702,1211
1211.3689,1211
1211.3649,1211
1211.3604,1211
1211.3571,1211
1211.3513,1211
1211.3814,1211
1211.3472,1211
1211.3296,1211
1211.3263,1211
1211.3248,1211
1211.3244,1211
1211.3179,1211
1211.3106,1211
1211.3442,1211
1211.3050,1211
1211.3948,1211
1211.4208,1211
1211.4250,1211
1211.4924,1211
1211.4881,1211
1211.4710,1211
1211.4618,1211
1211.4532,1211
1211.3949,1211
1211.4444,1211
1211.4340,1211
1211.4305,1211
1211.4283,1211
1211.4247,1211
1211.4229,1211
1211.4212,1211
1211.4420,1211
1211.2942,1211
1211.2864,1211
1211.2758,1211
1211.1432,1211
1211.1306,1211
1211.0910,1211
1211.0816,1211
1211.0793,1211
1211.0732,1211
1211.1606,1211
1211.0652,1211
1211.0423,1211
1211.0328,1211
1211.0246,1211
1211.0168,1211
1211.0141,1211
1211.0091,1211
1211.0627,1211
1211.1714,1211
1211.1776,1211
1211.1868,1211
1211.2672,1211
1211.2669,1211
1211.2641,1211
1211.2600,1211
1211.2482,1211
1211.2473,1211
1211.2456,1211
1211.2409,1211
1211.2393,1211
1211.2301,1211
1211.2243,1211
1211.2191,1211
1211.2039,1211
1211.1960,1211
1211.1899,1211
1211.4948,1211
1211.5457,1211
1211.5326,1211
1211.6875,1211
1211.6763,1211
1211.6766,1211
1211.5496,1211
1211.7056,1211
1211.7057,1211
1211.7117,1211
1211.7128,1211
1211.7258,1211
1211.7329,1211
1211.7335,1211
1211.6508,1211
1211.6630,1211
1211.6359,1211
1211.5640,1211
1211.5689,1211
1211.5742,1211
1211.5800,1211
1211.5823,1211
1211.6484,1211
1211.5928,1211
1211.6146,1211
1211.6261,1211
1211.6287,1211
1211.6066,1211
1212.5498,1212
1212.5496,1212
1212.5694,1212
1212.5646,1212
1212.5755,1212
1212.6429,1212
1212.6102,1212
1212.3021,1212
1212.6883,1212
1212.6882,1212
1212.6879,1212
1212.6609,1212
1212.6588,1212
1212.5986,1212
1212.6573,1212
1212.5480,1212
1212.6402,1212
1212.6366,1212
1212.6317,1212
1212.6307,1212
1212.6148,1212
1212.6442,1212
1212.5468,1212
1212.3179,1212
1212.5411,1212
1212.3633,1212
1212.3641,1212
1212.3681,1212
1212.3682,1212
1212.3726,1212
1212.3740,1212
1212.3970,1212
1212.4084,1212
1212.4086,1212
1212.4281,1212
1212.5443,1212
1212.4330,1212
1212.4358,1212
1212.4463,1212
1212.4670,1212
1212.4696,1212
1212.4740,1212
1212.5015,1212
1212.5063,1212
1212.5100,1212
1212.5106,1212
1212.5351,1212
1212.4346,1212
1212.3208,1212
1212.2910,1212
1212.3346,1212
1212.0649,1212
1212.0742,1212
1212.0771,1212
1212.0836,1212
1212.0954,1212
1212.0957,1212
1212.1019,1212
1212.1149,1212
1212.1314,1212
1212.1328,1212
1212.1368,1212
1212.1407,1212
1212.1419,1212
1212.1682,1212
1212.0595,1212
1212.1724,1212
1212.1803,1212
1212.3345,1212
1212.1905,1212
1212.2028,1212
1212.2049,1212
1212.2146,1212
1212.2178,1212
1212.2201,1212
1212.2246,1212
1212.2306,1212
1212.2308,1212
1212.2586,1212
1212.2596,1212
1212.2917,1212
1212.1785,1212
1212.0364,1212
1212.0353,1212
1212.0224,1212
1212.2876,1212
1212.2795,1212
1212.2732,1212
1212.2697,1212
1212.2690,1212
1212.2530,1212
1212.2521,1212
1212.2454,1212
1212.2249,1212
1212.2080,1212
1212.1977,1212
1212.1899,1212
1212.1883,1212
1212.1646,1212
1212.1607,1212
1212.1535,1212
1212.1300,1212
1212.0209,1212
1212.0206,1212
1212.0186,1212
1212.0052,1212
1212.0305,1212
1212.0619,1212
1212.2937,1212
1212.0714,1212
1212.0851,1212
1212.1029,1212
1212.1056,1212
1212.1071,1212
1212.1188,1212
1212.1266,1212
1212.0751,1212
1212.3036,1212
1212.1887,1212
1212.3226,1212
1212.5752,1212
1212.5738,1212
1212.5705,1212
1212.5375,1212
1212.5356,1212
1212.5305,1212
1212.5261,1212
1212.5056,1212
1212.5008,1212
1212.4895,1212
1212.4892,1212
1212.4816,1212
1212.3191,1212
1212.4614,1212
1212.5771,1212
1212.4411,1212
1212.4298,1212
1212.4187,1212
1212.4175,1212
1212.4105,1212
1212.3983,1212
1212.3940,1212
1212.3939,1212
1212.3898,1212
1212.3822,1212
1212.3815,1212
1212.3627,1212
1212.3589,1212
1212.3499,1212
1212.3421,1212
1212.4398,1212
1212.5934,1212
1212.4667,1212
1212.5960,1212
1212.3365,1212
1212.5937,1212
1212.3490,1212
1212.3505,1212
1212.3520,1212
1212.3523,1212
1212.6955,1212
1212.6909,1212
1212.6861,1212
1212.6845,1212
1212.6801,1212
1212.6789,1212
1212.6756,1212
1212.6736,1212
1212.6735,1212
1212.3426,1212
1212.6648,1212
1212.6692,1212
1212.5961,1212
1212.6091,1212
1212.6092,1212
1212.6093,1212
1212.6115,1212
1212.6244,1212
1212.6062,1212
1212.6414,1212
1212.6435,1212
1212.6453,1212
1212.6466,1212
1212.6468,1212
1212.6348,1212
1212.6539,1212
1301.1752,1301
1301.1067,1301
1301.1140,1301
1301.1356,1301
1301.1467,1301
1301.1493,1301
1301.1664,1301
1301.1652,1301
1301.1667,1301
1301.1675,1301
1301.1733,1301
1301.0997,1301
1301.1506,1301
1301.0833,1301
1301.0450,1301
1301.0782,1301
1301.0759,1301
1301.0677,1301
1301.0466,1301
1301.0460,1301
1301.0458,1301
1301.0396,1301
1301.0340,1301
1301.0303,1301
1301.0282,1301
1301.0174,1301
1301.0096,1301
1301.0019,1301
1301.1775,1301
1301.0790,1301
1301.1873,1301
1301.1131,1301
1301.2021,1301
1301.6531,1301
1301.6509,1301
1301.6475,1301
1301.6451,1301
1301.6424,1301
1301.6327,1301
1301.6304,1301
1301.6540,1301
1301.6224,1301
1301.6092,1301
1301.5836,1301
1301.5760,1301
1301.5723,1301
1301.5697,1301
1301.5100,1301
1301.5080,1301
1301.6096,1301
1301.4955,1301
1301.6612,1301
1301.6796,1301
1301.0393,1301
1301.0430,1301
1301.0679,1301
1301.0874,1301
1301.0973,1301
1301.1057,1301
1301.7714,1301
1301.6641,1301
1301.7637,1301
1301.7544,1301
1301.7523,1301
1301.7452,1301
1301.7177,1301
1301.6983,1301
1301.6926,1301
1301.6801,1301
1301.7565,1301
1301.4946,1301
1301.4853,1301
1301.4803,1301
1301.2195,1301
1301.1992,1301
1301.1870,1301
1301.1794,1301
1301.1790,1301
1301.1672,1301
1301.1654,1301
1301.2352,1301
1301.1604,1301
1301.1512,1301
1301.1452,1301
1301.1365,1301
1301.1303,1301
1301.1270,1301
1301.1239,1301
1301.1157,1301
1301.1521,1301
1301.2445,1301
1301.2747,1301
1301.3035,1301
1301.4790,1301
1301.4764,1301
1301.4657,1301
1301.4639,1301
1301.4623,1301
1301.4583,1301
1301.4550,1301
1301.4297,1301
1301.4295,1301
1301.4017,1301
1301.4008,1301
1301.3989,1301
1301.3988,1301
1301.3987,1301
1301.3671,1301
1301.3669,1301
1301.3122,1301
1301.0374,1301
1301.0293,1301
1301.0102,1301
1301.0095,1301
1301.4039,1301
1301.4055,1301
1301.4085,1301
1301.4121,1301
1301.4206,1301
1301.4209,1301
1301.4352,1301
1301.4010,1301
1301.4421,1301
1301.4565,1301
1301.4579,1301
1301.4682,1301
1301.4723,1301
1301.4888,1301
1301.4967,1301
1301.5038,1301
1301.4459,1301
1301.3984,1301
1301.3928,1301
1301.3811,1301
1301.2390,1301
1301.2456,1301
1301.2474,1301
1301.2548,1301
1301.2841,1301
1301.2872,1301
1301.2931,1301
1301.2960,1301
1301.2967,1301
1301.2986,1301
1301.3026,1301
1301.3188,1301
1301.3334,1301
1301.3400,1301
1301.3569,1301
1301.3689,1301
1301.3751,1301
1301.5046,1301
1301.1901,1301
1301.5055,1301
1301.5113,1301
1301.6788,1301
1301.6797,1301
1301.6820,1301
1301.6898,1301
1301.7076,1301
1301.7090,1301
1301.7217,1301
1301.6779,1301
1301.7356,1301
1301.7597,1301
1301.7602,1301
1301.7632,1301
1301.1097,1301
1301.0070,1301
1301.0074,1301
1301.0075,1301
1301.7511,1301
1301.6568,1301
1301.6513,1301
1301.6394,1301
1301.5118,1301
1301.5149,1301
1301.5172,1301
1301.5263,1301
1301.5271,1301
1301.5296,1301
1301.5299,1301
1301.5716,1301
1301.5889,1301
1301.5969,1301
1301.5980,1301
1301.6023,1301
1301.6059,1301
1301.6208,1301
1301.6285,1301
1301.6296,1301
1301.6371,1301
1301.5104,1301
1301.7651,1301
1302.1315,1302
1302.0368,1302
1302.0188,1302
1302.7313,1302
1302.7141,1302
1302.7109,1302
1302.7055,1302
1302.6950,1302
1302.6708,1302
1302.6702,1302
1302.6652,1302
1302.6642,1302
1302.6599,1302
1302.6583,1302
1302.6561,1302
1302.6558,1302
1302.6517,1302
1302.6131,1302
1302.6039,1302
1302.5967,1302
1302.5963,1302
1302.5949,1302
1302.5815,1302
1302.2387,1302
1302.5778,1302
1302.2338,1302
1302.2248,1302
1302.1039,1302
1302.0812,1302
1302.0721,1302
